geoid,name,year,total_est,total_se,aian_est,aian_se,api_est,api_se,asian_est,asian_se,black_est,black_se,hisp_est,hisp_se,nhopi_est,nhopi_se,nhwhite_est,nhwhite_se,other_est,other_se,othermore_est,othermore_se,twomore_est,twomore_se,white_est,white_se
04000US28,Mississippi,2009,41870.016,482.72018,41506.684,4467.4189,,,48308.305,12461.821,27301.316,501.47333,44063.719,3217.2085,,,52081.016,767.49042,40248.734,3842.3137,41987.086,8763.3906,43043.418,11256.063,51998.754,731.37317
04000US28,Mississippi,2010,41424.758,433.92886,43674.113,5684.1265,,,55525.656,7339.2061,27568.918,622.53412,44342.961,4757.5,,,51087.648,720.93695,35040.91,9454.1816,32773.129,7560.3271,30829.975,8574.0244,50931.398,710.68665
04000US28,Mississippi,2011,40231.285,386.20389,30115.438,6277.9663,,,53103.031,3035.9734,27087.113,555.78912,40881.848,3200.259,,,50108.488,755.18427,32283.977,7325.9502,34412.746,5688.0806,35727.484,2882.2869,50004.965,772.40778
04000US28,Mississippi,2012,39603.504,379.02264,43121.324,2108.6379,,,51893.988,3117.8508,26064.967,532.18933,33002.387,1120.1936,,,49670.129,656.79956,29634.031,4212.084,36135.184,5160.5381,41047.996,2670.6819,49296.457,644.46832
04000US28,Mississippi,2013,39945.098,658.19177,29653.42,3955.5471,,,47164.32,6407.2954,26498.891,566.7229,36078.223,3876.2314,,,50022.125,718.95776,29076.809,5366.5972,30854.691,4595.2085,32310.254,2756.8577,49855.879,685.69641
04000US28,Mississippi,2014,41085.266,486.55063,38693.457,6150.8052,,,48782.539,11241.648,28217.129,426.75461,43200.617,2068.9417,,,50573.809,769.16541,48609.625,2421.4233,40001.25,5983.6758,33359,4426.7925,50311.848,745.87646
04000US28,Mississippi,2015,41980.77,341.37616,28352.248,5974.397,,,55036.352,4835.2192,27734.838,462.71243,41863.906,2218.002,2584.4343,2082.9336,52339.191,513.63593,33181.902,6551.5303,35978.957,5689.5977,38223.566,3669.6365,52200.609,516.77936
04000US28,Mississippi,2016,42643.508,345.1944,26080.008,6483.5703,,,56608.813,4074.0391,30006.92,655.00018,41415.902,1873.7351,49436.199,8441.1211,53081.23,571.18494,39994.246,7372.0112,38883.895,6186.9609,37706.527,2348.0669,52938.25,564.35553
04000US28,Mississippi,2017,43529,519.75684,32220,4439.5137,,,56779,7395.1367,29218,832.21887,42861,2302.7356,,,54928,714.89362,42629,1747.7203,41018.141,5232.1973,39941,3001.8237,54653,776.89972
04000US29,Missouri,2009,51676.555,360.47739,35609.965,3665.8953,,,71310.195,2844.9236,33297.438,682.05933,40464.676,2945.635,45037.176,12327.771,54812.863,345.19702,38924.512,6636.5347,36900.902,3672.5669,35807.629,2110.7722,54615.199,351.44809
04000US29,Missouri,2010,49799.414,346.45975,37398.18,7052.1978,,,63667.621,4501.2432,33802.137,532.3316,40399.566,1688.5641,23848.098,9805.4248,52935.695,363.54355,30765.9,2589.9063,37270.23,2762.1599,40531.086,1942.0879,52759.211,363.54355
04000US29,Missouri,2011,49306.457,350.43201,43747.805,7960.5698,56821.797,5220.7959,57451.004,4389.3433,33337.734,682.97809,39427.074,1379.205,37316.293,11148.904,51955.559,455.0979,33490.293,3393.6921,36931.625,3102.0959,38573.828,2982.9778,51797.551,428.60022
04000US29,Missouri,2012,48385.777,271.28677,34091.363,7018.4092,60473.156,6098.5435,61468.438,5796.3208,30413.398,676.26984,38512.391,1708.847,39368.625,11120.161,51938.828,369.28751,32919.109,1908.0935,34545.422,3002.8333,35549.734,3123.6919,51724.234,363.44638
04000US29,Missouri,2013,49381.328,273.1272,34124.266,5964.6626,54388.082,8202.6064,54460.355,8098.5093,33617.098,647.31787,40202.891,3071.5615,53157.715,18826.586,52713.684,228.99188,33322.48,2897.5789,36997.641,3508.407,38927.609,3825.6997,52562.164,276.96506
04000US29,Missouri,2014,50075.773,356.8877,33492.566,3142.752,,,65416.48,3984.9316,32736.715,653.34998,41130.824,2347.1504,90962.242,45891.855,53202.727,277.57935,28663.393,3418.4431,35503.07,3021.8489,39010.293,2899.7913,53074.336,273.17331
04000US29,Missouri,2015,51955.508,260.90442,42890.855,6134.7119,62184.836,4430.8975,64006.895,3538.8699,34646.313,1196.3882,43704.762,1570.4561,31258.314,7956.0132,54508.918,384.75543,33991.672,3144.6841,42407.258,3247.4734,46757.68,2744.8401,54303.113,353.32117
04000US29,Missouri,2016,52848.375,232.19911,31376.488,4937.6455,62484.41,4588.4883,63795.727,3891.5078,36998.766,601.60675,44185.676,2255.5598,35910.055,12546.201,56265.656,352.02377,39229.289,5165.499,39979.727,3385.8208,40362.938,2398.9771,55997.051,369.40765
04000US29,Missouri,2017,53578,382.37082,53154,3221.2766,,,64039,4288.7539,34750,1093.6171,48564,2162.918,23831,6486.9302,57114,322.79636,42136,2829.1794,44709.109,3010.8477,46036,1829.1793,56930,330.09119
04000US30,Montana,2009,48355.148,745.2644,27644.082,2589.325,,,44012.305,4906.3818,54618.629,20515.26,34410.285,4595.2183,,,50007.281,864.03442,50412.891,6188.5425,41670.824,8024.8687,38165.859,4424.356,49773.059,891.81683
04000US30,Montana,2010,47961.488,772.18835,37689.324,2475.7861,,,43270.555,14862.233,49581.336,6723.5054,41329.207,6118.7388,20896.172,12038.622,49407.098,1035.9624,28711.02,12339.98,,,36792.281,5432.6523,49336.277,1003.1616
04000US30,Montana,2011,48189.496,714.11285,32638.135,2129.0898,,,51045.645,8179.8379,54993.691,32194.697,36806.305,5830.8174,,,49805.547,670.39166,24525.186,3909.7349,31596.488,7267.5752,32894.219,6472.7246,49583.242,653.83063
04000US30,Montana,2012,48124.207,708.7204,29025.486,2189.1152,,,37921.996,7628.4795,,,38038.367,2270.2419,82460.055,39432.633,50192.195,747.01208,32231.561,2718.7087,34985.961,5218.1577,35722.691,4001.8044,50005.359,716.50861
04000US30,Montana,2013,49424.469,729.19202,30295.268,1744.9437,,,63670.359,2309.7478,27793.109,13989.613,36421.242,8102.3467,55749.313,5910.2935,51104.852,829.61584,,,,,36603.273,5140.1646,50927.027,820.66089
04000US30,Montana,2014,47968.703,766.01825,28926.389,2246.4414,,,32993.496,5863.1553,24767.127,3127.0161,37565.891,2545.4214,,,49705.094,820.14941,58188.25,12980.138,44084.973,9691.7432,42200.406,7045.228,49338.559,827.07312
04000US30,Montana,2015,51201.586,886.44641,28086.461,2301.6172,,,58609.469,9639.0039,57716.965,10756.178,39903.086,3571.5615,,,52596.703,611.08215,63175.406,20388.266,,,35173.75,3135.8826,52350.566,624.28455
04000US30,Montana,2016,51092.754,680.45514,37553.332,2353.0337,,,38123.219,9140.2012,38987.242,13024.88,34509.848,8267.9023,,,52568.535,723.29401,29932.365,4281.4038,,,38274.371,2235.0718,52355.086,697.83899
04000US30,Montana,2017,53386,867.47723,33396,4213.374,,,64235,19157.447,42040,19466.869,49589,4910.6382,36421,16085.714,54715,868.69299,49008,11604.255,,,35152,2067.4773,54697,850.45593
04000US31,Nebraska,2009,54107.906,558.42737,31568.754,9366.1602,,,49641.664,7127.5894,27620.09,1864.8975,40519.52,1736.4036,,,56854.605,587.59894,38600.027,3211.6519,38440.383,4342.5449,38242.41,5775.2783,56145.082,523.69934
04000US31,Nebraska,2010,54416.156,617.75067,37573.539,6092.0879,,,59361.137,4439.0581,29674.385,1676.9471,40425.422,1804.734,29696.867,4495.0928,57259.039,394.2944,39712.73,3056.6357,38168.488,4384.3901,36642.773,2578.9724,56507.008,414.79498
04000US31,Nebraska,2011,54808.441,455.0979,28768.547,4179.3486,,,56396.16,3540.7546,30220.051,2074.7695,39011.895,1255.3282,,,57603.566,586.26147,39945.781,6788.0469,39929.699,5379.9121,39905.461,1901.8719,56575.961,479.60828
04000US31,Nebraska,2012,54153.078,374.47958,27208.391,4032.3079,,,60884.445,3374.2102,31024.078,2179.3804,40672.195,1899.6564,73163.188,373.83057,56932.105,597.7395,42035.551,2649.2646,38704.277,4149.3608,34365.742,4071.2483,55740.637,384.86377
04000US31,Nebraska,2013,54125.75,315.34357,32045.096,4032.9436,,,51491.012,4213.9624,29236.744,1970.0978,38721.375,1993.7646,39090.703,13403.062,57042.48,468.21805,44026.625,5099.8667,44890.902,5413.4888,45864.84,5632.0488,55777.723,470.13696
04000US31,Nebraska,2014,54551.875,433.04895,21902.133,4875.5771,,,47312.25,4259.9932,31863.859,1168.225,41468.371,1256.975,70818.242,29606.574,57958.387,451.93188,43968.898,3963.5308,41816.172,5173.3657,39930.777,5748.5986,56562.648,456.96732
04000US31,Nebraska,2015,56876.172,521.80884,26480.369,5748.0703,,,47300.629,5615.4175,33113.648,2053.2864,40588.754,1242.2822,23316.789,5761.9014,61097.723,619.25507,46877.648,5443.7861,41231.379,5825.7939,35392.996,4169.4414,59232.051,543.18414
04000US31,Nebraska,2016,58139.746,476.1944,45092.594,3168.835,,,52818.758,5862.0962,33678.508,2958.3655,47522.277,2075.5125,,,61324.172,574.28925,41764.168,3735.053,41895.082,5108.1631,42046.047,5471.5796,60340.656,648.17078
04000US31,Nebraska,2017,59970,616.41339,42412,5085.7144,,,60458,8631.6113,35673,1702.7356,46646,1702.1277,47107,17136.777,63091,707.59875,45520,5349.5439,43947.223,5132.9351,42551,4218.8452,61744,461.39816
04000US32,Nevada,2009,60944.949,681.36475,49129.801,5460.6421,72078.117,3655.647,71890.609,2763.6599,47351.988,1985.7511,49782.199,1449.5497,75058.914,13000.105,67019.906,691.7832,58518.164,3797.8618,57914.348,4430.2803,57083.117,4098.6069,62623.359,824.4444
04000US32,Nevada,2010,57330.984,541.21521,41487.707,7269.5039,61618.637,3320.2778,61815.078,2564.6221,38681.918,1745.2823,47692.824,1110.4479,59225.117,9554.6357,63523.734,807.03931,46738.449,1724.0985,49900.605,3427.7998,55790.945,4171.1836,59922.07,1098.8308
04000US32,Nevada,2011,53316.617,675.69122,34095.086,7247.1196,60811.352,5025.3398,61651.867,4378.0815,40194.238,2132.4019,43157.18,1338.796,49870.93,1923.7325,58169.129,849.2511,43975.559,2286.751,45459.824,3469.7305,48604.676,4222.4077,55671.496,606.79724
04000US32,Nevada,2012,53124.957,536.08344,42300.32,4228.3091,61232.156,3639.5947,62960.977,3099.6785,38945.848,1597.217,43346.59,730.7868,42714.559,5048.0107,58015.742,811.91327,44585.035,1354.4868,46135.426,2491.4363,49851.621,2855.6501,54899.348,453.65897
04000US32,Nevada,2013,53904.785,376.74924,38598.27,4161.5117,61098.707,3111.103,62949.594,2371.1533,36437.027,1978.4132,44842.09,1067.5627,37269.324,11229.558,59082.719,562.88507,41844.34,1793.5566,44159.762,2694.6726,49950.574,4638.0454,57104.563,599.34467
04000US32,Nevada,2014,53272.102,429.90179,48462.598,1649.1108,59808.559,2886.2695,60959.02,2094.1189,37448.887,1025.3441,45185.508,1438.2512,44707.148,12406.097,58515.441,713.77539,43432.551,1553.4371,46513.293,2464.5496,54157.379,4097.5996,56014.914,544.45831
04000US32,Nevada,2015,54223.48,614.85425,43404.848,3101.3049,62576.473,2527.8506,62988.219,1253.5986,38245.285,1830.7318,47226.168,939.25592,57397.402,9489.377,60730.586,899.64874,44107.059,1395.0529,45989.02,2181.1509,50060.875,3313.8005,57936.215,583.41998
04000US32,Nevada,2016,56355.531,559.38873,35887.586,2554.811,65809.773,2665.4668,66970.961,1670.0951,38090.539,1419.2705,46812.469,1018.8201,49258.492,3016.7258,62468.031,636.99542,41533.352,1362.7728,46016.164,2349.5208,56486.258,3686.0056,60106.777,666.17554
04000US32,Nevada,2017,58003,575.6839,41609,4471.1245,63516.105,3109.3872,64042,2360.4863,39998,1528.8754,51866,976.29181,56978,12086.322,62974,869.3009,47018,2487.5381,50031.32,2927.3435,58263,4516.7173,61541,414.58966
04000US33,New Hampshire,2009,69201.039,961.96759,90727.891,19916.549,,,74174.578,6877.5474,46460.797,3781.1924,46466.508,12680.608,,,69755.18,927.2395,34498.262,10162.128,51773.922,10962.32,66418.922,8696.6035,69663.773,962.66211
04000US33,New Hampshire,2010,68618.219,783.80536,59791.672,7130.7832,,,85429.359,6084.5713,55676.289,26251.67,57614.262,7425.3086,,,68759.859,795.4223,86579.328,21488.703,65087.977,13927.307,54580.273,10411.559,68484.453,792.6889
04000US33,New Hampshire,2011,68267.547,937.35596,28006.834,2462.9607,,,90679.766,10968.721,58530.914,17595.793,45127.387,6909.2734,,,68630.422,945.3053,46751.066,18051.555,49524.605,10701.662,50320.984,9726.6416,68411.383,951.92963
04000US33,New Hampshire,2012,67559.227,997.53052,,,,,87200.305,7155.3506,51146.652,7342.2656,51575.836,3472.8599,,,68012.969,935.87445,66783.07,19580.674,56459.566,12159.307,53500.762,9877.3047,67648.914,953.39771
04000US33,New Hampshire,2013,67583.531,861.59796,,,,,68361.117,8834.0977,49262.43,8637.7275,49540.215,3413.7703,,,68356.906,880.78723,40183.949,11819.947,44936.484,7580.8257,47171.688,2170.9456,68168.563,887.8233
04000US33,New Hampshire,2014,68888.227,816.37274,31999.5,13481.796,,,80178.391,3877.2986,49395.508,5507.5264,46096.676,5398.0054,,,69702.063,963.65979,30100.549,7298.8887,50490.77,10731.476,57057.578,10077.829,69265.117,876.79822
04000US33,New Hampshire,2015,72706.477,788.37146,58388.152,29194.891,,,85212.906,9371.1846,38079.816,9815.665,60136.965,3242.1304,,,73074.648,733.67578,42099.703,14344.086,,,61398.672,9563.5615,72807.828,767.62488
04000US33,New Hampshire,2016,72447.188,882.85327,,,,,68665.305,11512.481,56974.441,3864.1904,53196.637,4578.1719,,,73245.852,875.40308,87215.242,6764.1958,54318.355,9153.6807,42630.23,6492.2622,72903.711,882.85327
04000US33,New Hampshire,2017,73381,1029.7872,43919,25900.305,,,82205,8971.4287,50212,12856.535,61119,6060.79,,,74576,1054.1034,73060,20300.305,,,55773,6451.6719,73973,1085.1063
04000US34,New Jersey,2009,78084.391,457.71597,43983.742,8199.9922,,,112263.88,1488.4452,51702.832,1137.6917,55347.578,973.77515,,,87304.797,570.9295,53999.363,1823.9182,56993.75,2543.439,66381.219,4384.0718,83733.18,503.55704
04000US34,New Jersey,2010,76081.219,521.39795,43865.211,11845.232,,,106313.16,2183.9946,51512.566,872.64117,53020.004,768.0882,85084.258,6664.7373,85403.508,434.61218,47354.465,1265.5688,51554.66,2087.7078,63360.738,3819.9407,81683.813,585.63312
04000US34,New Jersey,2011,73510.172,477.62094,37516.801,5025.9502,,,105609.99,2573.5886,46986.445,986.37665,50258.867,896.9469,,,83385.195,543.20276,46879.656,1743.5483,50237.035,2123.5793,59392.883,2614.6599,78992.547,596.19812
04000US34,New Jersey,2012,74378.141,464.69217,46725.621,11303.831,,,107462.73,867.07922,48382.574,893.03967,50762.305,811.26422,,,83986.758,648.36243,47585.059,1839.9474,50499.773,2156.1304,59037.457,2681.0659,79282.805,548.41461
04000US34,New Jersey,2013,73828.406,349.2446,34813.465,6051.6543,,,106980.43,961.38214,46427.773,1130.2477,49714.879,782.922,134375.8,50982.676,84341.055,443.91165,45846.953,1707.8446,48666.723,2168.8396,58609.223,3551.9329,79639.773,507.23621
04000US34,New Jersey,2014,74466.008,275.69101,36452.82,6726.7358,,,107729.75,2851.325,47983.199,914.56409,49486.625,1096.4698,48750.441,19952.352,85092.477,458.2262,45632.809,1173.89,49179.527,1928.9513,62753.395,4644.5757,80571.852,618.7312
04000US34,New Jersey,2015,74691.086,383.49808,37538.934,17366.176,,,112213.47,2514.7412,48883.973,907.19299,48984.285,813.51886,86524.258,36148.152,86748.672,768.25348,44150.496,1197.6456,47372.395,1760.1361,57706.625,3222.6411,81711.148,750.65033
04000US34,New Jersey,2016,77747.758,435.21814,42737.469,10860.586,,,111381.32,2664.7021,48712.094,1065.3842,53719.547,824.4931,,,88200.797,615.88635,47214.863,1043.6543,51247.797,1990.2567,62840.809,3847.4275,83273.008,422.18021
04000US34,New Jersey,2017,80088,408.51065,51027,11493.617,,,118917,2413.3738,50395,716.71735,54482,1185.4103,,,91454,485.71429,46572,1122.1885,52950.828,1853.7926,71547,2984.8025,85715,629.17932
04000US35,New Mexico,2009,49161.793,717.48193,39446.66,2063.542,,,65749.383,7877.7158,43835.207,5819.0356,41454.129,832.08453,,,58732.965,866.11804,42036.828,1705.1483,42082.031,2307.4067,42312.184,3385.2925,51818.23,826.52808
04000US35,New Mexico,2010,47313.996,501.58078,35087,1382.4221,,,58542.781,15408.916,41676.559,5077.9927,39344.023,879.47473,80968.875,19638.184,56843.117,794.05566,41188.695,1491.7585,41157.422,2270.6362,40999.844,3731.7881,49734.215,818.65631
04000US35,New Mexico,2011,45727.824,531.94122,33592.727,1795.2188,,,53326.426,4502.6211,39425.984,3372.4939,36949.059,812.15436,,,56514.938,1058.5829,34419.824,1261.2902,35033.145,1870.8147,38104.156,4570.8521,49233.445,757.17163
04000US35,New Mexico,2012,45435.93,585.40826,34082.82,1436.9111,,,60698.68,8535.7979,36752.949,3438.4624,37256.867,769.72754,,,56634.238,803.47607,33730.504,1187.6909,34590.391,1744.6542,39178.59,2115.1282,49436.316,637.97815
04000US35,New Mexico,2013,46162.613,607.65997,28590.686,1010.6346,,,65338.113,8617.2588,48221.793,4261.2959,38039.543,743.90381,,,55873.473,1040.0581,33935.918,1150.7163,37312.789,2244.4087,50050.535,3860.8801,48867.852,685.69641
04000US35,New Mexico,2014,46389.695,534.38745,32710.83,1149.9716,,,57970.813,5104.6904,39110.73,5911.6216,39590.125,1179.5548,,,55313.938,1095.8403,32835.078,1106.5408,33270.004,1818.421,35007.379,3407.113,49749.617,737.06439
04000US35,New Mexico,2015,46933.492,546.95624,31062.854,1120.3174,,,62198.098,10989.42,33600.75,6863.9868,39553.531,1204.5612,,,56739.66,955.60175,37151.113,1459.1787,38979.527,2290.344,46211.629,4460.5225,49795.09,731.78973
04000US35,New Mexico,2016,47743.898,512.82477,34252.48,1830.2754,,,60775.73,5140.6646,48045.184,2305.228,39753.219,997.71118,,,58284.773,1163.4789,35896.777,1360.2894,39309.277,2232.6064,53074.082,3075.7068,50537.164,815.80115
04000US35,New Mexico,2017,46744,726.44379,33539,1564.7417,,,66600,9372.0361,33928,2508.2068,40189,1022.4924,,,55360,917.32526,34052,1829.1793,38102.129,2691.575,51373,4275.9878,49456,746.50458
04000US36,New York,2009,62450.832,275.04633,42013.977,2219.8184,67546.656,1497.3271,67592.32,1271.0474,45363.945,520.92108,43166.816,544.53613,56218.203,13380.726,71169.656,330.61124,38517.766,693.1723,40277.742,921.46771,47459.387,1532.2025,69078.789,309.07983
04000US36,New York,2010,60868.574,256.94055,41986.816,3034.7686,65901.492,1991.1166,65937.211,1840.2683,44840.945,565.81592,44564.41,489.96378,57178.105,14831.483,69385.992,226.87305,42170.047,807.03931,43088.957,967.99445,46257.328,1795.8505,67852.703,229.60646
04000US36,New York,2011,60202.543,263.65204,34615.973,2160.2246,63348.543,1572.4658,63431.375,1408.3525,42032.59,731.99884,41201.137,636.60712,39373.68,5514.8325,68915.922,357.05643,38003.902,635.94464,40811.766,905.93134,51351.855,1953.5426,67182.188,248.41589
04000US36,New York,2012,60265.227,240.78323,37185.336,3215.2024,63599.688,1504.8728,63352.793,1249.996,43724.531,347.87012,40664.723,604.22961,105330.69,29575.449,69806.578,353.71118,36960.066,850.85394,39546.141,935.92944,49028.484,1819.179,67343.57,369.28751
